movieId,values,metadata
100553,"[0.06216204911470413, 0.018324313685297966, 0.007874516770243645, -0.03578130900859833, 0.025112813338637352, -0.010540011338889599, 0.009944482706487179, 0.06928287446498871, 0.030559096485376358, 0.0704384595155716, 0.034910883754491806, -0.004141023848205805, -0.015294935554265976, -0.041132424026727676, 0.05590016022324562, -0.05915740132331848, 0.0769316703081131, -0.0025132040027529, -0.0006452074158005416, 0.00956813059747219, -0.027612555772066116, -0.029435984790325165, -0.017398683354258537, -0.04273243248462677, 0.07417553663253784, 0.0018594383727759123, 0.03862181678414345, -0.06370333582162857, 0.027685020118951797, 0.053396668285131454, 0.05720653384923935, 0.01692887768149376]","{'movie_id': 100553, 'title': 'Frozen Planet (2011)', 'imdb_id': 2092588, 'genres': 'Documentary'}"
100556,"[0.07149464637041092, 0.003657712833955884, 0.04629196226596832, -0.03096935898065567, 0.04018289968371391, 0.005687158089131117, -0.03280063346028328, -0.05216796323657036, -0.045206643640995026, 0.08690810203552246, 0.053799428045749664, -0.058347444981336594, 0.055586881935596466, -0.004041117150336504, -0.035018596798181534, 0.05339767411351204, 0.07557729631662369, 0.05764326825737953, 0.07788997888565063, -0.06533488631248474, -0.004097228404134512, -0.016689084470272064, 0.009852263145148754, 0.04427138715982437, 0.0021563486661762, -0.060693204402923584, 0.06368836015462875, -0.027374567463994026, 0.03915220871567726, 0.03870878741145134, -0.0025557666085660458, 0.06956390291452408]","{'movie_id': 100556, 'title': 'Act of Killing, The (2012)', 'imdb_id': 2375605, 'genres': 'Documentary'}"
100714,"[-0.0054536317475140095, 0.0581357516348362, -0.004129945300519466, -0.030046600848436356, 0.02849504165351391, 0.0394117645919323, 0.07101567089557648, -0.011585923843085766, -0.053946010768413544, -0.013481722213327885, -0.0914212092757225, -0.07184480130672455, 0.07593505829572678, 0.013644642196595669, 0.0657547116279602, -0.000984538928605616, 0.01726706512272358, 0.03446666896343231, 0.021177934482693672, -0.012281541712582111, 0.013144725933670998, -0.01739814691245556, 0.003207798581570387, 0.014974909834563732, 0.007060083094984293, -0.0698823556303978, -0.040696822106838226, -0.01507264468818903, -0.014851140789687634, 0.08739449083805084, -0.0522519052028656, -0.0031244878191500902]","{'movie_id': 100714, 'title': 'Before Midnight (2013)', 'imdb_id': 2209418, 'genres': 'Drama|Romance'}"
100810,"[-0.01496533490717411, 0.026561729609966278, 0.058732230216264725, 0.04555106908082962, -0.0609644278883934, -0.00404455978423357, 0.012873287312686443, -0.05409110337495804, 0.013993771746754646, 0.03772420808672905, -0.045829515904188156, -0.0363265760242939, -0.005619402974843979, 0.00116558070294559, -0.006957635283470154, -0.02320089191198349, -0.049020782113075256, -0.011996959336102009, -0.05641898885369301, 0.07874774932861328, -0.009046158753335476, -0.025834864005446434, 0.01814907044172287, 0.013169772922992706, 0.026514258235692978, 0.03935905173420906, 0.038773879408836365, 0.0187817569822073, 0.06712007522583008, 0.05131348595023155, -0.022353479638695717, 0.032534874975681305]","{'movie_id': 100810, 'title': 'Dark Skies (2013)', 'imdb_id': 2387433, 'genres': 'Horror|Sci-Fi|Thriller'}"
100882,"[-0.0049292538315057755, 0.029440289363265038, -0.038072604686021805, -0.04206950217485428, -0.0030517640989273787, -0.019519681110978127, -0.0028119473718106747, -0.04753910005092621, -0.03721838444471359, -0.015716154128313065, -0.02595037780702114, 0.03803939372301102, -0.04320191964507103, 0.025909660384058952, 0.018497733399271965, -0.006966198328882456, -0.02710634097456932, -0.030332542955875397, 0.04540020972490311, 0.07264408469200134, 0.05648426711559296, 0.007022686302661896, -0.013933938927948475, -0.05915752425789833, 0.01360490545630455, -0.055942602455616, 0.0011530531337484717, 0.028949126601219177, 0.026553446426987648, -0.0058117881417274475, -0.02996678464114666, 0.09480555355548859]","{'movie_id': 100882, 'title': 'Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)', 'imdb_id': 2017561, 'genres': 'Adventure|Comedy|Fantasy|Romance|IMAX'}"
101070,"[0.039517976343631744, -0.001345756696537137, -0.01814972795546055, 0.031308501958847046, -0.014876989647746086, -0.022701242938637733, 0.07213468104600906, -0.014906379394233227, 0.019375232979655266, 0.023653503507375717, -0.01279810443520546, -0.027506334707140923, 0.030398841947317123, -0.03390467166900635, 0.009720257483422756, 0.029079098254442215, 0.022717393934726715, -0.028980489820241928, 0.06870631128549576, -0.06626424193382263, 0.034338269382715225, 0.05811866372823715, 0.015729587525129318, 0.015100509859621525, -0.011366507969796658, -0.007385254837572575, -0.04738367721438408, 0.02300969697535038, 0.09072063863277435, -0.04534374177455902, -0.041995707899332047, -0.0021067725028842688]","{'movie_id': 101070, 'title': 'Wadjda (2012)', 'imdb_id': 2258858, 'genres': 'Drama'}"
101362,"[-0.02915436215698719, 0.07364284992218018, 0.051025986671447754, 0.018839167430996895, -0.02685229480266571, 0.014483588747680187, -0.0074211470782756805, -0.025866301730275154, 0.01938381977379322, 0.04791612550616264, -0.007018632255494595, -0.07273682951927185, -0.027895936742424965, -0.036172229796648026, 0.055475663393735886, 0.010838856920599937, 0.007976511493325233, 0.0217052660882473, -0.03553716093301773, 0.08324159681797028, 0.011110837571322918, 0.0571792796254158, 0.00030321755912154913, 0.0050978995859622955, -0.06468118727207184, 0.06198097765445709, 0.037126511335372925, 0.00787799060344696, 0.010039007291197777, 0.021257398650050163, -0.015703318640589714, 0.03054015338420868]","{'movie_id': 101362, 'title': 'Olympus Has Fallen (2013)', 'imdb_id': 2302755, 'genres': 'Action|Thriller'}"
101962,"[-0.017716072499752045, -0.06213868409395218, 0.0009122721967287362, -0.007370415143668652, 0.036243535578250885, 0.060642942786216736, -0.027019396424293518, -0.04826182872056961, -0.05570612847805023, 0.0007612504414282739, -0.025770338252186775, -0.005457059480249882, 0.04589894786477089, 0.01894916221499443, -0.05069081112742424, 0.0417487733066082, 0.038847416639328, -0.027961619198322296, 0.05739279463887215, -0.056883081793785095, 0.004584030248224735, -0.007106665521860123, 0.00048038444947451353, -0.056083280593156815, -0.007117119152098894, -0.09097783267498016, 0.02981722168624401, 0.0889539048075676, -0.03374743461608887, 0.029702605679631233, -0.06959860026836395, 0.023352915421128273]","{'movie_id': 101962, 'title': 'Wolf Children (Okami kodomo no ame to yuki) (2012)', 'imdb_id': 2140203, 'genres': 'Animation|Fantasy'}"
102084,"[-0.039626047015190125, 0.02653386816382408, 0.03751373663544655, -0.017496248707175255, -0.04644261673092842, -0.015315639786422253, -0.015134155750274658, -0.055012743920087814, 0.0005932091153226793, -0.08349131047725677, -0.10397101193666458, -0.08410336822271347, 0.04118715226650238, 0.04767117649316788, -0.056696757674217224, 0.046177640557289124, -0.05099890008568764, 0.027606556192040443, 0.064009889960289, -0.029648326337337494, -0.01857743225991726, -0.005036650225520134, -0.03232326731085777, 0.034424129873514175, 0.036811407655477524, 0.0751846581697464, 0.07441627234220505, 0.10002222657203674, 0.03489168360829353, -0.02770628221333027, -0.039572134613990784, 0.019166866317391396]","{'movie_id': 102084, 'title': 'Justice League: Doom (2012) ', 'imdb_id': 2027128, 'genres': 'Action|Animation|Fantasy'}"
102165,"[0.10324444621801376, 0.05062732473015785, -0.010754453018307686, -0.03179298713803291, -0.05028776079416275, 0.03716389089822769, -0.007301280740648508, 0.05851436406373978, 0.09072598814964294, 0.01881461963057518, -0.017834482714533806, -0.024295948445796967, 0.03367190435528755, -0.08102035522460938, -0.020999444648623466, 0.05468428134918213, 0.01380843948572874, -0.0441061407327652, 0.03340986743569374, -0.0580337829887867, 0.012583555653691292, 0.011135832406580448, -0.041865281760692596, -0.001989001641049981, -0.004617159254848957, 0.06489747762680054, 0.11189689487218857, 0.052742425352334976, 0.003594381269067526, -0.01613946072757244, 0.06979832053184509, 0.05874553695321083]","{'movie_id': 102165, 'title': 'English Teacher, The (2013)', 'imdb_id': 2055765, 'genres': 'Comedy|Drama'}"
102481,"[0.06420047581195831, 0.07454150915145874, 0.043835993856191635, -0.020481837913393974, 0.02959122508764267, 0.09477663785219193, -0.060661669820547104, 0.030668295919895172, 0.09503424912691116, 9.257846977561712e-05, -0.06567441672086716, 0.04520919546484947, 0.03698550909757614, 0.061466045677661896, -0.004250134341418743, 0.001603128737770021, -0.023155661299824715, 0.020628243684768677, -0.008548651821911335, -0.05753485858440399, 0.040132928639650345, -0.03969410061836243, 0.08539492636919022, -0.020529016852378845, -0.0631951168179512, -0.08386590331792831, 0.07387436926364899, 0.01785869710147381, 0.00023928264272399247, -0.08414392918348312, -0.011326308362185955, -0.014589949510991573]","{'movie_id': 102481, 'title': 'Internship, The (2013)', 'imdb_id': 2234155, 'genres': 'Comedy'}"
102800,"[-0.050684429705142975, 0.07694794982671738, 0.032486945390701294, -0.07547933608293533, 0.04590551555156708, -0.0837525799870491, -0.09395840764045715, 0.05774426832795143, 0.005483116488903761, 0.017271434888243675, 0.038339827209711075, -0.023044422268867493, 0.034064196050167084, 0.05146756023168564, -0.03596451133489609, 0.040794968605041504, -0.010140162892639637, 0.054138924926519394, 0.011011369526386261, 0.04824084788560867, -0.009215207770466805, -0.046422332525253296, 0.02078300341963768, 0.0768749937415123, 0.012610621750354767, 0.012384302914142609, -0.02304108254611492, -0.08624305576086044, -0.03229891508817673, -0.02334384247660637, -0.004447794519364834, 0.023037342354655266]","{'movie_id': 102800, 'title': 'Frances Ha (2012)', 'imdb_id': 2347569, 'genres': 'Comedy|Drama'}"
103027,"[0.02742387354373932, -0.08561230450868607, -0.0006743730627931654, -0.01960608921945095, 0.015232554636895657, -0.013366234488785267, 0.06022683158516884, -0.040051184594631195, -0.031292714178562164, -0.010960998013615608, 0.0018056044355034828, -0.01128876768052578, -0.011258356273174286, -0.07622218877077103, 0.04740306735038757, -0.07165273278951645, -0.019932089373469353, 0.048798657953739166, 0.012417890131473541, 0.01122499443590641, 0.039295975118875504, 0.014994615688920021, 0.037552881985902786, 0.08216683566570282, -0.015115656889975071, 0.04736320674419403, 0.08638757467269897, -0.07407679408788681, -0.022009598091244698, -0.09501345455646515, 0.03334427252411842, 0.03842560201883316]","{'movie_id': 103027, 'title': 'Much Ado About Nothing (2012)', 'imdb_id': 2094064, 'genres': 'Comedy|Drama|Romance'}"
103048,"[-0.009802494198083878, -0.02480139024555683, -0.015405433252453804, -0.045650772750377655, 0.05402751639485359, 0.027987582609057426, -0.04786783456802368, 0.03289369121193886, 0.02184881642460823, -0.047529980540275574, 0.04834706708788872, -0.04027484729886055, -0.012414434924721718, -0.02032279223203659, 0.03907393664121628, -0.017743093892931938, 0.043415963649749756, -0.019093938171863556, -0.07196273654699326, -0.09066403657197952, 0.037686750292778015, -0.010065550915896893, -0.026240207254886627, 0.0329258106648922, -0.006754075177013874, 0.07657485455274582, -0.005196594167500734, 0.019049590453505516, -0.04105905815958977, 0.05054190754890442, 0.02355286106467247, 0.018407249823212624]","{'movie_id': 103048, 'title': 'Kings of Summer, The (2013)', 'imdb_id': 2179116, 'genres': 'Comedy'}"
103075,"[-0.09331873059272766, 0.015231091529130936, -0.0048391493037343025, 0.027839161455631256, -0.10637852549552917, 0.058238204568624496, 0.0981510803103447, 0.030045941472053528, 0.014236865565180779, 0.0603783093392849, -0.040247559547424316, -0.009617439471185207, 0.014390908181667328, -0.050289932638406754, 0.01634034514427185, -0.021353494375944138, 0.05074404180049896, -0.0758628398180008, -0.04199623689055443, -0.01279155258089304, -0.05603431537747383, 0.04000508785247803, -0.03452613204717636, -0.045922987163066864, -0.04304153472185135, 0.04168051853775978, -0.1035640686750412, -0.005000621546059847, 0.05809842795133591, -0.07500741630792618, 0.010764258913695812, 0.07871128618717194]","{'movie_id': 103075, 'title': 'Purge, The (2013)', 'imdb_id': 2184339, 'genres': 'Crime|Horror|Thriller'}"
103107,"[0.052954453974962234, 0.013097268529236317, 0.04705732315778732, 0.052773382514715195, 0.06571364402770996, -0.01997753418982029, 0.06453587859869003, -0.008242926560342312, 0.023568572476506233, -0.016245881095528603, -0.019679918885231018, 0.10139068961143494, -0.03946172818541527, -0.007247339468449354, -0.03722890466451645, -0.058201588690280914, -0.025673869997262955, 0.038470298051834106, 0.015993256121873856, 0.061444204300642014, -0.013632905669510365, 0.015054132789373398, 0.03823935613036156, -0.0023909190203994513, 0.000785738171543926, 0.015551324002444744, 0.06693273037672043, 0.02251194603741169, 0.03277239948511124, -0.05277905613183975, -0.037833571434020996, -0.04218326136469841]","{'movie_id': 103107, 'title': '20 Feet from Stardom (Twenty Feet from Stardom) (2013)', 'imdb_id': 2396566, 'genres': 'Documentary'}"
103137,"[-0.016327915713191032, 0.010717956349253654, -0.008335617370903492, -0.0931948572397232, -0.05549074709415436, -0.014095666818320751, -0.0650533065199852, -0.015263812616467476, -0.03321031853556633, -0.07751042395830154, 0.01684897392988205, -0.003048996441066265, -0.03535306081175804, -0.03563358262181282, -0.03144614398479462, -0.07116209715604782, 0.09643315523862839, -0.05158330127596855, -0.02663901448249817, 0.02608296275138855, 0.038241881877183914, 0.005815188866108656, -0.0191880464553833, -0.029272884130477905, 0.014501798897981644, 0.04516370967030525, 0.028196314349770546, 0.023633867502212524, -0.040389738976955414, -0.03380392864346504, 0.058704666793346405, -0.04502943158149719]","{'movie_id': 103137, 'title': 'Bling Ring, The (2013)', 'imdb_id': 2132285, 'genres': 'Crime|Drama'}"
103219,"[0.020691001787781715, -0.10843870043754578, -0.01047142967581749, -0.02193862572312355, 0.015318983234465122, -0.03251207619905472, -0.03720568120479584, 0.08197600394487381, -0.02278566174209118, -0.07656233012676239, -0.0343720018863678, -0.060204602777957916, 0.056174762547016144, -0.08216328918933868, 0.03193530812859535, 0.029346361756324768, -0.03797760233283043, -0.07374555617570877, -0.03237364441156387, 0.07560957968235016, -0.0038550139870494604, 0.04390118643641472, -0.027603629976511, 0.05451235547661781, 0.013714023865759373, -0.021218713372945786, -0.017344126477837563, -0.019535569474101067, -0.091401107609272, 0.012740407139062881, -0.06077837198972702, -0.08402232825756073]","{'movie_id': 103219, 'title': 'Maniac (2012)', 'imdb_id': 2103217, 'genres': 'Horror|Thriller'}"
103233,"[0.03215697407722473, -0.02560274489223957, 0.07116645574569702, -0.003931962884962559, -0.009603387676179409, 0.02697364240884781, -0.01027327124029398, 0.002867055358365178, 0.005560402758419514, 0.05577534809708595, -0.017002319917082787, 0.031122934073209763, 0.0908312052488327, -0.053394615650177, 0.030249973759055138, 0.04542478919029236, -0.021142955869436264, 0.04726303741335869, 0.012381192296743393, -0.04714372754096985, -0.04019978642463684, -0.05427009239792824, -0.03487071767449379, 0.03055485337972641, -0.011487974785268307, -0.023712147027254105, -0.00034259725362062454, 0.026997096836566925, -0.04066690802574158, 0.018562624230980873, -0.010475185699760914, -0.04695185646414757]","{'movie_id': 103233, 'title': 'LEGO Batman: The Movie - DC Heroes Unite (2013)', 'imdb_id': 2465238, 'genres': 'Action|Adventure|Animation'}"
103339,"[-0.048504430800676346, -0.06296904385089874, -0.026674700900912285, 0.0021942483726888895, -0.025726163759827614, -0.07733866572380066, -0.06349330395460129, -0.029440706595778465, -0.025426726788282394, -0.06648653000593185, 0.0045698583126068115, -0.013325895182788372, 0.04182949662208557, -0.02314799651503563, -0.03630976751446724, -0.03657741844654083, 0.0024990460369735956, 0.027125924825668335, -0.02296491712331772, -0.004076502285897732, -0.015822552144527435, -0.03224713355302811, 0.018652021884918213, -0.0013855962315574288, 0.06498874723911285, -0.07277995347976685, -0.02992473915219307, -0.029539013281464577, -0.07714962959289551, 0.012423993088304996, -0.061049818992614746, 0.07511173188686371]","{'movie_id': 103339, 'title': 'White House Down (2013)', 'imdb_id': 2334879, 'genres': 'Action|Drama|Thriller|IMAX'}"
